"","n","alpha_ASC_1","alpha_ASC_2","alpha_ASC_3","alpha_ASC_4","alpha_ASC_5","alpha_ASC_6","alpha_ASC_7","alpha_ASC_8","alpha_ASC_10","alpha_ASC_11","alpha_ASC_12","alpha_ASC_13","alpha_ASC_14","alpha_ASC_15","alpha_ASC_16","alpha_ASC_17","alpha_ASC_18","alpha_ASC_19","alpha_ASC_20","beta_Price"
"1261",1261,-3.96497725543942,-0.491923218075704,-1.08724059098134,-2.2410300744608,-2.82335099768615,-0.596972351533022,-0.814665657538451,-1.0409096642875,-2.84413454139836,-0.575500569908334,0.121367561280481,-1.51832773578049,0.11458094638427,-0.651459419310593,-2.32143094222159,0.904056801040429,-1.50261609034084,2.11346870149596,2.87675772534932,-4.26070644892617
"1262",1262,-4.05403498477414,-4.97842942632785,-2.3365262547971,-5.43698050991998,-5.94739524263907,-2.74393908790141,-4.41296332753968,-2.88425194015807,-2.45429335495256,0.360081633610699,0.724713845110564,-0.601484898631919,-0.0309272360390413,-1.80240559919802,-3.29734719649217,-1.63321005406895,0.787383459525775,2.28162990904198,1.48875143426978,-4.98871819034482
"1263",1263,-3.7171440051784,-4.68590893374635,-2.59514985140572,-5.47521840967437,-5.37783758987645,-3.99483098297755,-4.37254413386114,-3.85230321296644,-3.05162447958318,-1.25022202802562,0.308113437748505,-0.752049245140051,0.77564123325366,-0.988218875341172,-3.35916666201976,-1.19696477484879,1.39270981873706,1.4937462868306,1.63912407427516,-3.48522494293005
"1264",1264,-2.82265227763249,1.40859012126755,-0.54730567868991,0.550068984438651,-0.862398414968494,0.825435291263158,0.94076880010702,0.421509440244215,-2.49720229854848,0.18721182664962,-0.832253600565841,-2.27964719315247,-1.451294849329,-2.48164061409856,-2.50122935539109,2.92085966442253,-2.08420068064108,2.47865126953207,1.75463403992597,-4.21317115742849
"1265",1265,-3.57808364964149,-1.44018265819582,-1.92814905385605,-3.09446334710807,-1.60539690634816,-1.13429757705057,1.59916546565617,-1.16368565031264,-1.6285469036537,-0.8925130448316,-0.5815390734004,-1.70643188203835,-0.181234670008482,-0.710154908110767,-3.35981540202403,2.09043242097374,-0.427341521448194,2.84930272644475,1.99589010215797,-3.94908377376565
"1266",1266,-3.00149212947161,-0.0576213973926442,-1.44684369360593,-1.50402773958689,-2.95230458891601,-0.993870403229686,-2.15570635536111,-1.22782655436579,-2.68237574006361,0.295412850970415,-0.294154543823125,-1.50583505979037,0.387809000570207,-1.04780200174574,-2.14721770129005,1.09097263431148,-0.209001552095696,2.36340036179667,2.71280999497094,-3.90313661286796
"1267",1267,-5.94537899781019,-4.97747011216796,-3.41929214035736,-6.42111086024423,-6.3619287273971,-2.85173997541344,-3.51579081179775,-3.5879943041141,-1.37574430448984,-1.86395784198225,1.2543319604059,-0.7130308766257,2.22203594163634,-0.4512445272133,-2.95097695025888,-1.91543081711462,1.48695458241696,2.09707508687452,1.55054494069485,-5.18157168205994
"1268",1268,-4.01137427107459,-3.5140207651373,-0.691849355596096,-3.96327025177071,-4.95547020291324,-2.21790270633368,-3.50387038596924,-1.52622951184816,-3.39766999247332,-0.677393991003952,0.742254890776581,-1.26512793823111,0.0599624768636177,-0.89603131571547,-2.74791356690305,-0.384687396333566,0.318889978516167,2.17285257158394,2.60493828245022,-4.67852405795098
"1269",1269,-4.59836467087723,-4.34257251674123,2.84265620477164,-4.64434274922739,-4.83681102718132,-2.85908787043044,-3.44595819230521,-1.84707027120939,-2.90713865144121,0.519802808874799,1.32592859547263,-0.614618735361584,-1.65440920804467,-1.18165433707496,-3.26339027230958,-0.806842682334272,0.776701844070226,3.14856933610631,3.63702053826078,-4.14429049937832
"1270",1270,-3.33612267395674,0.529473229086703,0.242670468580839,0.39110226019847,-2.07332707342775,-0.828224504207511,-1.03235432454197,-0.663319988844296,-2.28143408270012,-0.20600301403671,-0.425677773478889,-1.79270751355261,-1.39329477283219,-2.31426137623245,-2.06678294533155,0.664478419738257,-1.07061462640423,2.48515755730463,3.88241459332722,-3.7054838370558
"1271",1271,-4.01327811910372,0.292771334230204,0.28462537280511,-0.922313594470247,-1.92337381839956,-0.303118742041245,0.309378189072797,-0.0143429274021488,-2.66031961922512,-0.198888641374503,-0.399536373373273,-1.81409220505701,-0.774713343634173,-0.987451805624143,-2.70685911035765,1.97037657725242,-0.643261929060048,2.22410425477023,2.83138291987399,-3.67877485732437
"1272",1272,-2.79204268984726,-0.0724767456253105,-2.21738465204439,-1.17426327575625,-1.73031616725229,-0.524055975410353,0.238289363372644,-0.483071056444689,-2.31176130224958,-0.787796931512189,-0.906105964535491,-1.38063634743578,-0.0604470482764054,-1.9899961759607,-2.60919431533341,1.49575260187537,-1.60538277347133,2.91077324142432,3.42963357803265,-4.07628314297194
"1273",1273,-3.87379675117493,-0.705734607386527,-3.05463548118733,-3.45726122158915,-4.73480976056443,-1.50387188399855,-3.8572583883462,-2.19485304711964,-2.38635779038711,-0.497012187669577,0.408498080383938,-0.743692174048317,3.09166230970277,-0.640228277083529,-1.71873637395863,0.673448915957949,-0.0613147492133992,2.4197730359703,1.4959443058266,-3.77683590837515
"1274",1274,-3.17661342364045,-1.086445527436,2.11475480675091,-2.3478000980454,0.27304070287512,0.0638031495973248,0.549675930901525,0.0968979682771703,-2.50028198742319,0.330637863400694,-0.59856285299655,-1.9240882845681,-0.985661826480278,0.155968161217761,-3.68693871458874,2.85371908806446,-1.65363331987084,1.58110773650708,2.02940443131166,-2.35379638859004
"1275",1275,-5.36353183087632,-2.50833207774768,-1.57651320047383,-3.58005026551332,-5.30323729093475,-1.37626407485862,-2.87631859763202,-1.30493951626824,-3.19948776008519,-0.475735410588738,0.0929570038766546,-1.26763188291021,1.95656354965563,-1.79615106244748,-2.60220911766429,-1.0530435847762,-1.39670704321298,2.09067120542858,3.38481816669782,-5.30086651076897
"1276",1276,-3.48053920907947,-1.24361798397026,-1.11977013936503,-1.57549706270054,-0.974518687195496,0.220541601784316,3.13572862456512,-1.21822273527276,-2.44187339823141,-1.71322277743489,-0.705003413386853,-1.65468243574724,-1.01261648530741,-1.48657237061284,-3.18003380750945,2.61732979501758,-1.65655488299586,3.11520575859047,1.90033628886933,-3.77410866634282
"1277",1277,-1.84052040477545,3.21540329070587,-0.880429634161602,1.22028479714992,-0.0220238615218484,0.872225079609929,1.87789912967063,0.545742507175894,-2.03054682244887,-0.292812490512362,-1.48731615138754,-2.31681566726283,-1.82864335641818,-2.45605414660198,-2.03801570579189,4.19942591359777,-2.48968121061203,1.93767953717723,3.03712288586721,-3.53344845747647
"1278",1278,-2.30541902882349,-0.912002083516977,-0.557139398053989,-1.22301073178597,-0.755445038882922,3.05566761290934,0.0534065082794067,-1.93527964198779,-2.55042603301507,-0.78563022195597,0.626663327062892,-2.72203239476908,-2.17185847088532,-1.07351471835731,-2.71052724457476,1.50882852136996,-1.75314840977279,1.63419508252625,1.29165587808385,-1.30821382727008
"1279",1279,-6.51122518084175,-7.05804174634382,-4.09407741486291,-8.2610456153076,-7.90566007899866,-2.17801135225189,-5.67072799774797,-5.01293697510995,-2.56218388893695,-1.27839879576664,1.66553278698071,0.142881154596326,2.30660165674247,-0.891622417433666,-2.60938851712976,-1.92334912245054,3.03801089256975,3.1920087635751,0.706141340377379,-6.34438780542365
"1280",1280,-2.72710944984668,-0.356549087927444,-0.528000948932041,-0.898923842108923,0.718510599391042,-0.0352488421027575,4.00782953261527,0.342062470013105,-1.69163618172292,-0.359683322328627,-1.49118681751379,-1.66613918779135,-0.947761426391839,-0.145130655189338,-3.70534120287453,3.54947729055629,-2.5408435780825,3.15771592254682,2.62570286238306,-2.39426482514847
"1281",1281,-3.88244246064118,-1.2975633027818,-1.26859852124508,-1.92331276318085,-2.23502576260995,-0.946520644766131,-0.104157851547278,-0.42139171568593,-1.62037313610781,0.31385914532367,-0.776143247766299,-1.90268724501107,0.000381265882035179,-1.3415054978707,-3.389458791566,1.62398853545341,-0.505800015521033,2.74942929051554,2.06327863912544,-4.61264089351172
"1282",1282,-3.73006501474406,-1.15921597495137,-0.640661455107318,1.14497410931852,-0.932349892849328,1.11808883187044,4.10499324541293,0.711000125768906,-2.24158265196105,-0.107576604372564,-0.453115508862223,-1.82634597866903,-2.20464330669394,-1.58525798480486,-3.54572063168157,2.82607061365217,-2.51414139013275,3.99768153645453,3.66610765555336,-4.38456843343307
"1283",1283,-4.58283935665237,-2.44826883276474,0.176127772198598,-4.78736736397999,-3.32900101723719,-1.40619878155752,-0.546994804572778,-0.136835522263182,-2.78989513521267,0.379272980309594,0.689013183297392,-1.39139415004846,-0.907196987913432,0.833205417377335,-4.34339437552161,1.91888234187888,-1.90294345978332,2.67008242606407,1.47221029251708,-3.9743699379605
"1284",1284,-3.85891262751854,-1.49428024793587,-0.39964519525398,-1.75607944147491,-1.57741930288906,-0.228909010698113,2.42332987124793,1.2402369700873,-2.09299746338154,-0.433933914624857,-0.411723020395186,-1.63550353073945,-0.0821236629966495,-1.44683747709254,-3.63091535984634,2.68753373278028,-0.80203520921152,3.56210239948655,3.16193160249451,-4.62642315001157
"1285",1285,-5.23824054876689,-3.73021218586634,-0.824835498558803,-3.71357991094351,-3.95717830846604,-0.547249633562427,0.564544524342904,-1.2787621451235,-2.45203886621665,-0.715560460553142,0.838088662478852,-0.954695097341354,-0.0395341697355181,-0.830339024500739,-3.91592536194359,1.6557640959166,-0.395074834763248,3.52829601297672,2.20449978240159,-5.5680996976521
"1286",1286,-3.40520696109963,-3.60266707124876,2.31809849630477,-3.09100700833826,-3.73795142525216,-1.45679829583724,-2.32014604845607,-0.655852078857801,-3.03690817063518,1.76142530769541,0.238629756769253,-1.34569766381879,-1.23393748318073,-0.485206668030167,-3.7603340353624,0.72778610697094,-0.338691722004919,2.10086718006469,2.32255047843003,-3.89077556394869
"1287",1287,-4.73130087916138,-4.11331761626718,0.280957391215227,-5.62025092371227,-4.30163376346778,-2.42883186215698,-3.69347926195251,-3.05292308816581,-2.78929051388184,0.00843857178697404,0.218697685296295,-0.71240621981886,0.723102401206443,-0.116805244534523,-3.35202252699418,0.791326913033136,1.25878267477473,2.13456017223234,1.64260381948401,-3.58503129937773
"1288",1288,-3.70974579919925,-3.06229079545576,2.67432463582553,-4.50619756395576,-3.08361580116514,-1.71547036640042,-1.91493523134592,-1.04336170362529,-3.04046691395736,0.789134781766479,0.622963607183568,-2.30279355476525,-2.56671089499463,-0.996070567753667,-3.77338178029756,0.301666713002761,-0.56680638324616,2.0073649794855,2.49054723237474,-3.65139668107957
"1289",1289,-3.7665167752523,-1.39428339305146,0.217902274727745,-1.16584098942858,-2.05295301469482,1.00300508625395,2.45029724416635,0.49580852376454,-2.50881234770036,0.0425812724523218,-0.0298273370668514,-1.18199224418912,-0.388857967703803,-1.03580169735582,-3.47050402212849,2.48333284875297,-1.77184917005136,3.16383603875868,2.73022859963866,-4.45733233715494
"1290",1290,-5.79538949955458,-4.0837872501829,-1.97062069877659,-4.89527073428235,-5.37908378167796,-2.03471710310736,-2.74868886080067,-2.13640729262603,-2.37801144897266,-0.238457373568277,0.621726620225282,-1.1376125082667,0.887072360898301,-0.698224554205407,-4.04491944681526,-0.668320894573331,0.891487266697717,2.31672306604573,1.61028396740854,-5.64938857300154
"1291",1291,-4.16779656007594,-3.35460161767592,-1.4642060804859,-4.39639745319998,-5.09872200125757,-1.76449730356146,-2.6926592514543,-1.6866667308674,-1.79572635969366,-0.859633358880023,-0.0539573768500541,-0.772359715969817,0.634865625822553,-0.69091544181417,-3.01871825059324,0.726276269551663,0.475689590711136,3.16484689648249,2.15819833930695,-4.1595103985459
"1292",1292,-4.9141717967966,-4.79372269740765,-3.12998527945449,-6.23256991151767,-6.14932011949957,-3.97192848711323,-5.22401755868748,-4.3034950648998,-2.75717322033564,-1.97205136230661,0.714955082760616,-0.236803345996744,2.71843772781437,-0.178094729860249,-2.413988883867,-1.09985790332449,1.61258660973628,2.17982492863995,2.00750595741316,-3.63331100736915
"1293",1293,-3.9668000345467,-2.38360031670073,-2.91930410002108,-4.08939753325028,-3.28940384531882,-1.75360252916402,-1.33973092501772,-1.33560771668937,-2.50592201752824,-1.73404442935642,-0.272011333010273,-0.765911521205968,1.68474585773838,-0.302099557157375,-3.06536727758629,1.44746035484075,-0.176250796926086,3.535082907049,2.23557167010962,-3.25807850392312
"1294",1294,-3.6409866867617,-2.00277431579307,2.71776588475951,-3.04412238239414,-2.41463755286589,-0.827892341858475,-1.03638947927869,-0.253167905260623,-2.73756290923868,-0.103722938149843,0.629664021015151,-1.42245155098144,-1.69376213857551,-0.231413501258581,-2.72373929265375,1.95216251452251,-0.890331549183307,2.18015254388986,2.47013647229803,-4.11800003348004
"1295",1295,-2.68858460064421,-0.112499084636171,0.0817741774634179,-0.808561810925332,-0.041572469646669,0.0527882354373839,1.99905068836967,0.0213480969061206,-2.60544982953627,0.168435689115464,-1.16271933083712,-1.98312780147272,-1.68866387158563,-0.902260201937384,-3.67906141202721,4.0791066057648,-2.05269055192382,2.12490084854047,2.55195818446535,-4.34597550838115
"1296",1296,-5.08692118814203,-4.68773993080189,-2.09444268377221,-5.81082775763922,-5.94810475520178,-3.26299957786239,-3.78321188666233,-2.71761341240525,-2.21367711958149,-1.08653636726197,0.919928877782508,-0.371619294830809,1.89507541035234,-0.115537404246179,-3.07331890848896,-0.898516990119551,0.179819828409351,2.19767454193947,1.88538844896708,-4.70145556086081
"1297",1297,-2.76420768580194,-0.207487084740695,0.172609060388659,0.158198958560897,0.8030572899335,0.41029210152862,3.04600941621088,0.528790789872156,-2.04676572150227,-0.336249014609715,-1.37641890973747,-2.71780617759633,-1.96071276959161,-1.856936684969,-3.50118694032621,2.40156957494831,-1.93664645265695,2.76192325864169,2.26052083667869,-3.83403205536002
"1298",1298,-2.45510574497516,1.19774450839708,0.961574763328025,2.30219306279798,0.370156740489903,0.448740042287091,3.86406296480224,0.737843847678975,-1.15799026094514,0.726335296013625,-1.01418538980682,-1.5417238834378,-2.43595037122409,-2.67408523359953,-2.25553437323453,3.65061189562071,-2.13445298894368,3.34446568065745,3.65397135210192,-2.72100585086859
"1299",1299,-4.82141228027599,-2.14619408600693,-1.14589091522082,-2.46384832119227,-4.07895808402626,-2.39334468373938,-1.88684541775686,2.22984960177783,-3.46560907043828,-1.00763201781009,-0.821396136142157,-1.23396984991453,0.804589045695996,-1.00800113675061,-2.94532348015547,0.236849267353633,-1.50962658715863,4.04886974152319,3.81571487078181,-3.69331553887844
"1300",1300,-3.4051717627973,-0.0788548155441768,3.82036259268824,0.659703179885416,0.59435794190035,1.0015950856821,3.99451799881521,1.62653718745389,-2.23158559531256,1.03606644471695,-0.19152002161561,-2.61908862464157,-3.35115842572146,-1.48795138422793,-4.23610345277557,3.13860801575123,-2.89906670074034,3.10632418408831,4.01857760621349,-3.4675730302758
"1301",1301,-2.38051551916943,0.27093638260994,0.888806362041102,0.0975610838973948,-0.502670946223904,0.904135133599727,3.57786452367392,0.689345768013696,-1.75346400630993,-0.16174521066728,0.0199172286049988,-2.6643327831799,-2.79475179485646,-1.4670141843315,-3.17961890762478,3.19991754863125,-2.93545682278463,2.65831624209285,3.19643783398492,-4.53635938606797
"1302",1302,-3.69476239232282,-1.54071011241558,0.266394142909909,-2.18374777384134,-1.74641523480945,-0.68258911299317,1.66083742862242,-0.0298468561382044,-2.84758183194862,0.372055803242394,0.0842576991465316,-1.68166563047306,-0.860565165704547,-1.22898865841989,-3.75398334257234,2.2016699714248,-1.95805069446881,2.16301081348379,3.29570956817946,-5.42591383104054
"1303",1303,-2.31146761451981,2.2438611204177,0.0532478546503839,0.352180301141714,-0.915519357523175,0.142390377455474,0.849351632762251,0.53374606806128,-2.47338675498158,0.337863165189488,-0.405882839589145,-1.99301850109654,-1.23834292198032,-1.22508810591286,-2.43588563133495,2.59901568461264,-2.55769850902059,2.39732806954539,3.04640348458715,-3.44274371792944
"1304",1304,-2.85488185179675,-1.74184736835536,-0.0783228534014596,-1.43569976191227,-1.09898119634333,-1.3503363595972,-1.19482633528263,-1.41270252151953,-2.81749499079677,-0.373397052261819,-1.40170576609507,-0.824835594681174,-1.84754395324736,-1.2988412063325,-2.9321057548217,-0.247828917783935,-0.909954294651522,3.45911589678453,2.93770119425194,-1.67413461498855
"1305",1305,-1.95350163147419,-0.890945088347218,0.436018542488651,0.3029384941524,0.186273663706583,-0.712181856607285,1.70677194578489,0.0767682369541881,-3.04903320562532,-0.357945287805211,-1.23328025228092,-1.61837435562977,-1.91374038192937,-2.0938498378537,-3.35700077559353,2.08738818482843,-1.45548958001861,2.78557608166825,3.39045286924072,-2.60972097906924
"1306",1306,-3.33753904027292,-0.877184274269802,-0.118154814084939,-0.0498136060783915,-1.989496265371,-0.400305701588497,-0.0375903413131646,-0.214304868573672,-3.09195875276186,-0.890807381817063,-0.528390839302703,-1.81774460786503,-0.890782409555364,-1.71364465523644,-2.44220368418739,0.993981243966387,-1.90927117484361,2.74636799455209,3.7727366021955,-3.4312863915808
